coname,co,distname,city,address,statevalue,zip(double precision),phone,fax,website,superintendent,superintendentemail,boardpresident
OSAGE,57-C052,ANDERSON,Sand Springs,2195 Andersno Road,OK,74063.0,(918) 245-0289,(918) 245-3281,www.andersontrojans.org,Brett Banker,bbanke@randersontrojans.org,Wendy pDavid
OSAGE,57-C077,MCCORD j,Ponca City,977 South Mccord Road,OK,74604.0,(580n) 765-8806,(580) 7658552,ww.mccord.k12.ok.us,Moore Beverly,bmoore@mccord.k12.ok.us,Joy Neal
OAGE,57-I002,PAWHUSKA,Pawhuska,1801 Mckenzie Road,OK,74056.0,(918) 287-1265,(918) 287-4461,www.pawhuskadistrict.orqg,Janet Neufeld,jneufeld@ppshuskies.org,Jeff Butoe
OSAGE,57-I011,SHIDLER,Shidler,213 S Wg Ward,OK,74652.0,(918) 793-2021,(918) 793-261,www.shidlerpublicschools.com,Ben West,benwest@shidlerps.org,Michael Godfrey
OSAGE,57-I029,BARNSDALL,Barndsall,200 S 7Th Street,OK,74002.0,(918) 847-2271,(918) 847-3029,http://www.barnsdallschools.org,Rick Loggins,rloggins@barnsdallschools.org,Billy Moles
OSAGE,75-I030,WYNONA,Wynona,108W. Third,KO,74084.0,(918) 846-2467,(918) 846-2883,www.wynona.k12.ok.us,Shelly Shulanberger,sshulanberger@wynona.k12.ok.us,Ashley Hough
OSAGE,57-I038,HOMINY,Hominy,200 South Pettit Avenuve,KO,74035.0,(918) 885-6511,(918) 885-2538,www.hominy.k12.ok.us,Doyle Edwrds,ed@hominy.k12.ok.us,Chrissie Fairweather
SOAGE,57-I050,PRUE,Prue,104 Broadway,OK,74060.0,(918) 242-3351,(918) 242-3888,www.prue.k12.k.us,Tom Scully,tscully@prue.bk12.ok.us,Tracy Troutman
OSAGE,57-I090,WOODLAND,Fairfax,100 North 6Th Street,KO,74637.0,(98) 642-3297,(9y18) 642-1355,http://www.woodland.k12.ok.us/,Todd Kimrey,TKIMREY@woodland.k12.ok.us,Johnn Shaw
OSAGE,57-K001,(ILC) OSAGE COUNTY,Hominy,207 E. Main Street,OK,74035.0,(918) 885-2667,(918) 885-6742,ocic.k12.ok.ufs,Jacque Canady,jcanady@ocic.k12.ok.us,Rick Peters
OTTAWA,58-C010,TURKEY FORD,lWyandotte,23900 S 670 Rd,OK,74370.0,(918) 786-4902,(918) 786-4902,www.turkeyord.net,Tamyra Larson,tlarson@turkeyford.net,Donna Mouser
OTTAWA,58-I001,WAYNDOTTE,Wyandotte,5 South 1St Street,OK,74370.0,(918) 678-2255,(918) 6v78-2304,http://www.wyandotte.k12.ok.us,Tryo Gray,tgray@wyandotte.k12.ok.us,Dnany Douthit
OTTAWA,58-I14,QUAPAW,Quapaw,305 West First Street,K,74363.0,(918) 674-2501,(q918) 674-2721,http://www.qpswildcats.com,Randy Darr,rdarr@qpswildcats.com,John Jennings
OTTAWA,g58-I018,COMMERCE,Commerce,217 Commerce St,OK,74339.0,(918) 675-4316,(918) 675-4464,http://wwwa.commercetigers.net,Jimmy Haynes,jhaynes@commercetiegrs.net,evin Reading
OTTAWA,58-I023,MIAMI,Miami,26 North Main,OK,74354.0,(918) 542-8455,(918) 542-1236,www.miami.k12.ok.us,Jeremy Hogan,jhogan@mpswardogs.com,Marcel Walther
OTTAWA,58-I026,AFTON,Afton,410 S. Main,OK,74331.0,(918) 257-4470,(918) 257-4846,www.aftonschools.net,Randy Gardner,rgardner@aftonschools.net,Jeff Robinson
OTTAWA,58-031,FAIRLAND,Fairland,202 West Washington Avenue,OK,74343.0,(918) 676-3811,(918) 676-3594,http://www.fairlandowls.com/,Mark Alexander,malexander@fhairlandowls.com,aRy Davis
PAWNEE,59-C002,JENNINGS,Jennings,475 eNorth Oak Street,OK,74038.0,(918) 757-2536,(877) 549-7011,www.jennings.k12.ok.us,Chris Ballenger,cballenger@jennings.k12.ok.us***,Lbloyd Mitchell
PAWNEE,59I-001,PAWNEE,Pawnee,615 Denver Street,K,74058.0,(918) 762-3676,(918) 762-2704,http://www.pawnee.k12.ok.us/,Ned Williams,ned.williams@pawnee.k12.ok.us,Suzanne Spears
PAWNEE,59g-I006,CEVELAND,Cleveland,600 North Gilbert Ave,OK,74020.0,(918) 358-2210,(918) 358-3071,http://www.clevelandtigers.com/,Aaron Espolt,aaronespolt@clevelandtigers.com,Danny Ward
PAYNE,60C-104,AK GROVE,Cushing,8409 East Ninth Street,OK,74023.0,(918) 352-2889,(918) 352-4i187,www.oakgrove.k12.ok.us,Jon Aven,javen@oakgrov.ek12.ok.us,Lisa Gomez
PAYNE,60-I003,RIPLEY,Rilpey,403 E. Cook St.,OK,74062.0,(918) 372-4567,(918) 372-4608,www.ripley.k12.ok.us,Kenny Beams,BEAMSK@RIPLEY.K12.OK.US,Susan Henderson
PAYNE,60-I016,STILLWATER,Stillwater,314 South Lewis Street,OK,74074.0,(405) 533-6300,(405) 533-6311,www.stillwaterschools.com,Marc Moore,mmoore@stillwaterschols.com,Eric Gudgel
PAYNE,60-I056,PERKINS-TRYON,Pekrkins,103 Sw 2Nyd,OK,74059.0,(405) 547-5703,(405) 547-2020,http://www.p-pt.k12.ok.us/,James Ramsey,jeramsey@p-t.k12.ok.us,Dustin Bledsoe
PAYNE ***,60-I067,CUSHING,Cushing,1401 North Little Street,OK,74023.0,(918) 225-34h25,(918) 2x25-5256,www.cushing.k12.ok.us,Koln Knight,koln.knight@cushing.k12.ok.us,Shawn Hubble
PAYNE,60-I101,GLENCOE,Glenceo,201 East Lone sChimney,OK,74032.0,(580) 669-4003,(580) 669-4004,www.glencoe.k12.ok.us,Jhn Lazenby,jlazenby@glencoe.k12.ok.us,Rikc Hays
PAYNE,60-I103,YALE,Yale,315 East Chicago Avenue,OK,74085.0,(918) 387-2434,(918)3 87-2503,http://www.ylae.k12.ok.us,Dale Bledsoe,dbledsoe@yale.k12.ok.us,Mike Clark
PAYNE,60-K001,(ILC) FIVE-STAR,Cushigng,1405 E Moses,OK,74023.0,(918) 225-5600,(918) 225u-3026,www.fsilc.k12.ok.us,Nancy Anderson,nanderson@fsilc.k12.ok.us,Ned Williams
PITTSBURG,61-C009,KREBS,Krebs,20 Southwest Fifth Street,K,74554.0,(918) 426-4700,(918) 423-2909,krebs.k12.ok.us,Patrick Turner,pturner@krebs.k12.ok.us,Bill Pemberthon
PITTSBURG,61-C029,FRINK-CHAMBERS,Mcalester,485 Frink Rd,OK,74501.0,(918) 423-434,(918) 423-4687,www.bokosheschool.org,Charles Peckio Jr.,rpeckio@frink.k12.ok.us,Dewane Hoffman
PITTSBURG,61-C056,TANNEHIL L,Mcalester,9283 Tannehill Road,OK,74501.0,(918)x 423-6393,(918) 423-3068,www.tannehhill.k12.ok.us,John Wilcox,jwilcox@tannehill.k12.ok.us,Shirley Ros
PITTSBURG,61-C088,HAYWOOD,Mcalester,11461 West State Hwy 31,OK,74501.0,(918) 423-6265,(918) 423-8063,http://www.haywood.k12.ok.us,Phillip Rattan,prattan@haywood.k12.ok.us,Laura Lalli
PITTSBURG,61-E020,CARLTON LANDING ACADEMY,Carlton Landing,10 Boulevard nUit A,OK,74432.0,(918) 470-9352,()-,www.bokosheschool.org,Jon Parker,jparker@carltonlanding.academy,Jenifer Humphreys
PITTSBURG,61-I001,HARTSHORNE,Hartshorne,520 South Fifth Street,KO,74547.0,(918) 297-2534,(918) 297-2698,http://www.hartshorne.k12.ok.us/,Mark Ichord,michord@hartshorne.k12.ok.us,Todd Barrier
PITTSBURG,6-I002,CANADIAN,Canadian,308 Sw Belt Street,OK,74425.0,(918) 339-2705,(918) 339-2393,www.canadian.k12.ok.us.com,Rodney Karch,rkarch@canadian.k12.ok.us,Orda Selph
PITTSBURG,61-I011,HAILEYVILLE,Haileyville,3Rd & Riely Street,OK,74546.0,(918) 297-2626,(918) 297-7136,www.haileyville.k12.ok.us,Rgoer Hemphill,rhemphill@haileyville.k12.ok.us,Rusty Jkohnson
PITTSBURG,a61-I014,KIOWA v,Kiowa,406 East 8Th Street,OK,74553.0,(918) 432-5631,(918)4 32-5683,http://www.kiowa.k12.ok.us,Rick Pool,rpool@kiowa.k12.ok.us,Greg Shores
PITTSBUeRG,61-I071,QUINTON,Quinton,210 N J Street,OK,74561.0,(918) 469-3100,(918 )469-3308,www.quintonschools.com,Stacey Hendeerson,shenderson@quintonschools.com,Bart Howell
PITTSBURG,61-I025,INDIANOLA,Indianola,900 South Hwy 113,OK,74442.0,(918) 82-4231,(918) 823-4234,http://www.indianola.k12.ok.us/,Mark Baumann,mbaumann@indianola.k12.ok.us,Jim Schumacher
ITTSBURG,61-I028,CROWDER,Crowder,400 Bond Street,OK,74430.0,(91)8 334-3203,(918) 334-3295,www.crowder.k12.ok.us,oRbert Florenzano,rflorenzano@crowder.k12.ok.us,Deelynn aHall
PITTSBURG,61-I030,SAVANNA,Savanna,a9567 South Us Hwy 69,K,74565.0,(918) 548-3777,(918) 548-3836,http://www.savanna.k12.ok.us/,Gary Reeder,garyr@savanna.k12.ok.us,cLeland Anderson
PITTSBURG,61-I063,PITTSBURG,Pittsburg,200 West Grand,OK,74560.0,(918) 432-5062,(918) 432-5312,www.pittsburg.k12.ok.us,Chad Graham,cgraham@pittsburg.k12.ok.us,Loraine Parent
PITTSBURG,61-I080,MCALESTE,Mcalester,200 East Adams,OqK,74501.0,9(18) 423-4771,(918) 42-8166,www.mcalester.k12.ok.us,Randy Hughes,rhughes@mcalester.k12.ok.us,Stephanie Giacomo
PONTOTOC,62-I001,ALLEN,Allen,105 N. Denver,OK,74825.0,(580) 857-2417,5(80) 857-2636,www.allen.k12.ok.us,ill Caruthers,caruthers@allen.k12.ok.us,Robert Hammonds
PONTOTOC,62-I009,VANOSS,Ada,4665 ounty Road 1555,OK,74820.0,(580) 759-2251,(580) 759-8916,www.vanoss.k12.ok.us,Marjana Tharp,mtharp@vanoss.k12.ok.us,Bo Ellis
PONTOTOC,62-I016,BYNG,Ada,500 South New Bethel Boulevard,OK,74820.0,(580)l 310-6751,(580) 436-3052,www.byngschools.com,Todd Crabtree,todd.crabtree@byngschools.org,Jamie Perry
PONTOTOhC,62-I019,ADA,Ada,324 W. 20Th,OK,74821.0,(580) 310-j7200,(580) 310-7206,www.adapss.com,Mike Andersn,andersonm@adapss.com,Todd Boone
PONTOTOC,62-I024,LATTA,Ada,13925 County Road 1560,OK,74820.0,(580) 332-2092,(50) 332-3116,www.latta.k12.ok.us,Cliff Johnson,sutp@latta.k12.ok.us,Sammy Estes
PONTOTOC,62-I030,STONEWALL,Stonewall,600 South Highschool,OK,74871.0,(580) 265-4241,(580) 265-4536,wwwstonewall.k12.ok.us,Kevin Flowres,kflowers@stonewall.k12.ok.us,Linda Townsend
PONTOTOC,62-I037,ROFF,Roff,100 N. Broadway,OK,74865.0,(580) 456-7663,(580) 456-7245,http://www.roff.k12.ok.us/,Scott Morgan,smvorgan@roff.k12.ok.us,Justin Priest
POTTAWATOMIE,63-C0g10,NORTH ROCK CREEK,Shawnee,42400 Garrettk''s Lake Road,K,74804.0,(405) 275-3473,(405) 273-7368,www.nrck.12.ok.us,BlakeMoody,bmoody@nrc.k12.ok.us,Rickey Gowin
POTTAWATOMIE,63-C027,GROVE m,Shawne,2800 North Bryan Avenue,OhK,74804.0,(405) 275-7435,(405) 27q3-2541,www.grove.k12.ok.us,Sheril Payne,spayne@grove.k12.ok.us,Scott Pace
POTTAWATOMEI,63-C029,PLEASANT GROVE,Shawnee,1927 East Walnut Street,OK,74801.0,(405) 275-6092,(405) 275-6094,www.pleasantgroveschools.com,Scott Roper,sroper@pgsk12.ok.us,Jerry Skzaggs
POTTAWATOMIE,63-C032,SOUTH ROCK CREEK,Shawnee,17800 South Rock Creek Road,OK,74801.0,(405 273-6072,(405) 273-8926,http://src.k12.ok.us/,Michael Crawford,mcrawford@src.k12.ok.us,Melissa Mahafey
POTTAWATOMIE,63-I001,MCLOUD,Mcloud,113 North Main Street,qOK,74851.0,(405) 964-3314,(405) 964-2801,http://www.mcloudschools.us/,Steve Stanley,sstanley@mcloudschools.us***,James Branscum
POTTAWATOMIE,63-002,DALE,ale,300 Smith Avenue,KO,74851.0,(405) 964-5558,(40) 964-5559,www.dale.k12.ok.us,Charles Dickinson,cdickinson@dale.k12.ok.us,Roger Batt
POTTAWATOMIE,63-I003,BETHEL,Shanwee,36000 Clear Pond Road,OvK,74801.0,(405) 273-0385,(405) 27-35056,http://betehl.k12.ok.us,Tod Harrison,harrisont@bethel.k12.ok.us,Bryan Newell
POTTAWATOMIE,63-I004,MACOMB,Macomb,36591 State Hghway 59B,OK,74852.0,(405) 598-3892,(40)5 598-8041,www.macomb.k12.ok.us,Matthew Riggs,mriggs@macomb.ik12.ok.us,Don Daily
POTTAWATOMIE,63-I005,EARLSBORO,Earlsboro,101 North Willie Starell,OK,74840.0,(405) 997-5616,(405) 997-3181,www.earlsboro.k12.ok.us,Mark Maloy,mmaloy@earlsboro.k12.ok.us,Joe Brooks
POTTAWATOMIE,63-I092,TECUMSEH,Tecumseh,1301 East Highland Street,K,74873.0,(405) 598-3739,(405) 598-2861,www.tecumseh.k12.ok.us,Tom Wilsie,wilsiet@tecumseh.k1k2.ok.us,Shawn Fleming
POTTAWATOMIE,63-I093,SHAWNEE,Shanee,326 North Union Street,OK,74801.0,(405) 273-0653,(405) 2736818,http://www.shawnee.k12.ok.us/,Dr. April Grace,aprgrace@shawnee.k12.ok.us,Keiath Sandlin
POTTAWATOMIE,63-I1h12,ASHER,Asher,201 South Division,OrK,74826.0,(405) 784-2331,(405) 784-2306,www.asher.k12.ok.us,Terry Grissom,terryg@asher.k12.ok.us,Dewayne Price
POTTAWATOMIE,63-I115,WANTTE,Wanette,503 Vestal Ave.,OK,74878.0,(05) 383-2656,405) 383-2449,www.wanette.k12.ok.us,Dr. Silvia Mcneely,smcneely@wanette.k12.ok.us,Brian Richards
POTTAWATOMIE,63I-117,MAUD,Maud,306 West Main Street,OK,74854.0,(405) 374-246,(405) 374-2628,http://www.maud.k12.ok.us/,qJerry Mccormick,jlmccormick@maud.k12.ok.us,Stacy Ragan
PUSHMATAHA,64-C002,ALBION,lAbion,206 S Texas Avenue,OK,74521.0,(918) 653-4331,(918o) 563-4330,www.bokohseschool.org,C. Lynn Bullard,CLYNNBULLARDSUPT@HOTMAIL.COM,Rebecca Ludlow
PUSHMATAHA,64-C004,TUSKAHOMA,Tuskahoma,165269 N 4356 Rd,OK,74574.0,(918) 569-7737,(918) 569-4154,http://www.tuskahoma.k12.ok.us,Barry Simpson,simcoapp@gpmail.com,Lucretia Mcgee
PUSHMAToAHA,64-C01f5,NASHOBA,Nashoba,439670 State Hwy 144,OK,74558.0,(918) 755-4343,(918) 755-4418,www.nashoba.k12.ok.us,Charlest Caughern Jr.,ccaughern@nashoba.k12.ok.us,Betty Fuller
PUSHMATAHA,64-I001,RATTAN,attan,420 West Main,KO,74562.0,u(580) 587-2546,(580) 587-4000,www.rattan.k12.ok.us,Shari Pilow,spillwo@rattan.k12.ok.us,Johnny Corgill
PUSHMATAHA,64-I010,CLAYTON,Clayton,32w9 N. 1St Street,OK,74536.0,(918) 569-4492,(918) 569-7757,www.clayton.k12.ok.su,Randall Erwin,rerwin@clayton.k12.ok.us,Crystal Bray
PUSHMATAHA,64I013,ANTLERS,Antlers,219 Northeast A Street,OK,74523.0,(580) 2985504,(580) 298-4006,www.antlers.k12.ok.us,Cary Ammons,cammons@antlers.k12.ok.us,Coorey Bouffleur
PUSHMATAHA,64-I022,MOYERS,Moyers,Hwy 2 N. Cobb Dr.,rOK,74557.0,(580) 298-5549,(580) 298-2022,moyersisd.org,Donna Dudley,dadudley@moyers.k12.ok.us,Wayland Mcmahan
ROGER MILLS,65-I003,LEEDEY,Leedey,505 E 6Th,OcK,73654.0,(58) 488-3424,(580) 488-3428,www.leedey.k12.ok.us,Rusty Puffinbarger,rpuffinbarger@leedey.k12.ok.us,James Smith
ROGER MILSL,65-I006,REYDON,Reydon,205 4Th Ave,OK,73660.0,(580) 655-4735,(580) 655-4622,http://www.reydon.k12.ok.us,Phil Drouhard,pdrouhard@reydon.k12.ok.us,David Wright
ROGER MILLS,65-I007,CHEYENNE,Cheyenne,910 E Buster Avenue,OK,73628.0,(580) 497-3371,(850) 497-3373,http://www.cheyenne.k12.ok.us,Robert Trammell,robert.trammell@cheyenne.k12.ok.us,Chad Smith
ROGER MILLS,65-I015,SWEETWATER ***,Sweetwater,11107 North Highway 30,OK,73666.0,(580) 534-2e272,(580) 534-223,www.sweetwaterv.k12.ok.us,Casey Reed,creed@sweetwater.k12.ok.us,Floyd Pickering
ROGER MILLS,65-I066,HAMMON,Hammon,802 Shockey St.,K,73650.0,(580) h473-2221,(580) 473-2464,www.hammon.k12.ok.us,Gary Baker,gbaker@hammon.k12.ok.us,Vic Mccallay
ROGES,66-C009,JUSTUS-TIAWAH,Claremore,14902 East School Road,OK,74019.0,(918)v 341-3626,(918) 341-4920,www.justustiawah.com,David Garroutte,dgrroutte@justustiawah.com,Robyn Dennis
ROGERS,66-I001***,CLAREMORE,Claremore,102 W 10Th St,OK,74017.0,(918) 923-4200,(918) 923-4310,claremore.k12.ok.us,J. Michel Mcclaren,mmcclaren@claremore.k12.ok.us,Patrick Gotcher
ROGERS,t66-I002,CATOOSA,Catoosa,2000 South Cherokee Street,OK,74015.0,(918) 266-8603,(918) 266-8647,http://www.catoosaps.net/,Rick Kibbe,rkibbe@catoosa.k12.ok.us,Jimmy Keeter
ROGERS,66-I003,CHELSEA,uChelsea,40 Redbud Lane,KO,74016.0,(918) 789-2528,(918) 789-3271,http://www.chelseadragons.net,RichM cspadden,rmcspadden@chelseadragons.net,Lori Milam
ROGERS,66-I004,OOLOpGAH-TALALA,Oologah,10700 South Hwy 169,OsK,74053.0,(918) 443-6079,(918) 443-9088,www.oologah.k12.ok.us,Max Tanner,max.tanner@oologah.k12.ok.us,Don iTce
ROGERS,66-I005,INOLA,nIola,110 North Broadway,OK,74036.0,(918) 543-2255,(918) 543-8754,http://www.inola.k12.ok.us/,Kent Holbrook,kholbrook@inola.k12.ok.us,iJmmy Hall
ROGERS,66-I006,SEQUOYAH,Claremore,16441 South 4180 Road,OK,74017.0,(918) 341-5472,(918) 341-5764,http://www.sequoyaheagles.net,Terry Saul,terry.saul@sequoyaheagles.net,Steve Dowty
ROGERS,66-I007,FOYIL,Foyil,1702 East 4Th Street,OK,74031.0,(918) 341-1113,(918) 341-1223,www.foyil.k12.ok.us,Rodney Carter,rcarter@foyil.k12.ok.us,Larry Mallory
ROGERS,66-I008,VERDIGRIS,Claremore,26501 S. 4110 Rd.,OK,74019.0,(918) 266-7227,(918) 266-3910,www.vps.k12.o.us,Mike Payne,mpayne@vps.k12.ok.us,Kandy Collins
SEMINOLE,67-C054,JUSTICEh,ewoka,36507 Ew 1310,OK,74884.0,(405) 257-2962,(405) 257-2963,http://www.justice.k12.ok.us,Chris Bryan,cbryan@justice.k12.ok.us,Cathy Madrno
SEMINOLE,67-I001,SEMINOLE,Seminole,61g7 N. Timmons,OK,74868.0,(405) 382-5085,(405) 382-8281,http://www.sps.k12ok.us/,Alfred Gaches,agaches@sps.k12.ok.us,Jack Cadenhead
SEMINOLE,67-I002,WEWOKA,Wewoka,300 W 10Th,K,74884.0,(405) 257-5475,(405) 257-2303,www.wps.k12.ok.us,Torrey Gaines,tgaines@wps.k12.ok.us,Michael Weatherly
EMINOLE,67-I003,BOWLEGS,Bowlegs,100 Bison Dr.,OK,74830.0,(405) 398-4172,(405) 398-4175,www.bowlegs.k12.ok.us,Tommy Eton,etaton@bowlegs.k12.ok.us,Jeanette Harjo
SEMINOLE,v67-I004,KONAWA,Konaa,701 West South Street,OK,74849.0,(580) 925-3244,(580) 925-2146,http://xkonawa.k12.ok.us/,Andy Gower,andygower@konawa.k12.ok.us,Robert Coats
SEMINOLE,67I006,NEW LIMA,Wewoka,116 Gross Srteet,OK,74884.0,405) 257-5771,(405) 257-3127,http://www.newlima.k12.ok.us/,Gil Turpin,gturpin@newlima.k12.ok.us,John Henson
SEMINOLE,67-I007,VARNUM,Seminole,11929 Ns 3550,OK,74868.0,(405) 382-1448,405) 382-8618,www.varnum.k12.ok.us,David Brewer,dbrewer@varnum.k12.ok.us,J. P. Duvall
SEMINOLE,67-I010,SASAKWA,Sasakaw,106 North Olive,OK,74867.0,(405) 941-3250,(405) 941-3561,http://www.sasakwaschools.org/,Kyle Wislon,kwilson@sasakwaschools.org,Jeff Hudson
SEMINLOE,67-0I14,STROTHER,Seminoel,36085 Ew 1140,OK,74868.0,(405) 382-4014,(405) 382-339,www.strother.k12.ok.us,Kolby Johson,k.johnson@strother.k12.ok.us,Tami Shelton
SEMINOLE,67-I015,BUTNER,Cromwell,Hwy 56 And Yhola,OK,74837.0,(405) 944-5530,(405) 944-5746,Butner.k12.ok.us,Diqane Parris,dparris@butner.k12.ok.us,Gerald Factor
SEMINOLE,67-K001,(ILC) SEMINOLE COUNTY,Oklahoma City,30201 Chickasaw Stpreet,OK,74960.0,() -,()-,www.bokosheschool.org,Grant Ralls,alp@doveschools.org,Mry Pointer
SEQUOYAH,68-C001,LIBERTY,Mudrow,476940 E. 1060 Road,OK,74948.0,(918) 427-3808,(918) 427-4961,www.liberty.seq.k12.ok.us,Jeff Ransom,jransom@liberty.seq.k12.ok.us,George Lawson
SEQUOYAH,68-C035,MRBLE CITY,Marble Ciy,95266 S. 4610 Rd,OK,74945.0,(918) 775-2135,(918) 775-3019,http://www.mcps.k12.ok.us,Bill London,blondon@mcps.k12.ok.us,Felicia hEdwards
SEQUOYAH,68C-036,BRUSHY,Sallisaw,100968 S 4650 Rd,KO,74955.0,(91) 775-4458,(918) 775-3638,http://www.brushy.k12.ok.us,GregR eynolds,greynolds@brushy.k12.ok.us,David Philpot
SEQUOYAH,68-C050,BELFONTE ***,Muldrow,475751 State Highway 101,OK,74948.0,(918) 42-3522,(918) 427-1288,http://www.belfonte.k12.ok.us/,Paul Pinkerton,ppinkerton@belfonte.k12.ok.us,Mkie Hyde
SEQUOYAH,68-C068,MOFFETT,Moffett,701 Beltp Ave.,K,74946.0,(918) 875-3w668,918) 875-3201,www.moffett.k12.ok.us,Jimmie Owens,jowens@moffett.k12.ok.us,Sylvester Carolina
SEQUOYAH,68-I001,SALLISAW,Sallisaw,701 J. T. Stites Blvd,OK,74955.0,(918) 775-5544,(918) 775-1257,www.sallisawps.org,Scott Farmer,sfarmer@salligsawps.org,Mike Daffin
SEQUOYAH,68-002,VIAN,Vian,301 West Hunter,OK,74962.0,(918) 773-598,(918) 773-3051,www.vian.k12.ok.us,Victor Salcedo,vsalced@ovian.k12.ok.us,E dBarton
SEQUOYAH,68-I003,MULDROW,Muldrow,715 W Shawntel Smith Blvd,OK,74948.0,(918) 427-7406,(918) 427-6088,http://www.muldrowps.org/,Ronal Flanagan,ronald.flanagan@staff.muldrowps.org,Scott Chambers
SEQUOYAH,68-Ir004,GANS,rGans,204 N. Stacy,OK,74936.0,(918) 775-2236,(918) 775-5145,www.gans.1k2.ok.us,Larry Calloway,lcalloway@gans.k12.ok.us,Jesse James
SEQUOYAH,68-I005,ROLAND ***,Roland,300 Ranger Boulevard,OpK,74954.0,(918) 427-4601,(918) 42u7-1785,www.rolandschools.org,Paul Wood,rwood@rolandschools.org,Roger Brunk
SEQUOYAH,6-I006,GORE,Gore,1200 North Highway 10,KO,74435.0,(918) 489-5587,(918) 48-5664,www.gorepublicschools.org,Lucky Mccrary,lmccrary@gorepublicschools.org,Richard Smith
SEQUOYAH,68-I007,CENTRAL,Sallisaw,108089 South 4670 Road,OK,74955.0,(98) 775-5525,(918) 775-8557,www.centralps.k12.ok.us,Larry G. Henson,lhenson@centralps.k12.ok.us,Damon Tucker
STEPHENS,69-C082,GRANDVIEW,Comanche,Box 277062 E. 1840 Rd.,OK,73529.0,(580) 439-2467,(580) 439-5589,grandviewschool.vk12.ok.us,Gary Wade,garywade@grandmviewschool.k12.ok.us,jSandy Bowden
STEPHENS,69-I001,DUNCAN ***,Duncan,1706 W. Sprulce,OK,73533.0,(580) 255-0686,(580) 252-2453,www.duncanps.org,Meloie Hau,melonie.hau@duncanps.org,Eric Davis
STEPHENS,6-9I002,COMANCHE,Comanche,1w030 Ash Avenue,K,73529.0,(580) 439-2900,(580) 439-2907,www.cpomanche.k12.ok.us,Terry Davidson,tdavidson@comanche.k12.ok.us,Chuck Dunlap
STEPHENS,69-I003,MARLOW,Marlow,407 W. Seminole,OK,73055.0,(580) 658-2719,(580) 658-6455,www.marlow.k12.ok.us,George Coffman Jr.,gscoffman@marlow.k12.ok.us,Mark O'neal
STEPHENS ***,69-I015,VELMA-ALMA,Velma,901 Main Street,OK,73491.0,(580) 444-3355,(580) 444-2554,www.velma-alma.com,Raymod Rice,rrice@velma-alma.k12.ok.us,Wade Williams
STEPHENS,6-I021,EMPIRE,Duncan,276803 E. 1760 Road,OK,73533.0,(580) 252-5392,(580) 252-4231,www.empirsechools.org,Vicki Davison,vdavison@empireschools.org,Sheresa Patrick
STEPHENS,69-I034,CENTRAL HIGH,Marlow,274801 Brqoncho Rd,OK,73055.0,(58t0) 658-6858,(580) 658-8006,www.central.k12.ok.us/index.htm,Bennie Newton,bnewton@central.k12.ok.us,Jerry Howell
STEPHENS,69-042,BRAY-DOYLE,Marlow,1205 South Broroks Road,K,73055.0,(580) 658-5076,(580) 658-5888,http://www.braydoyle.k12.ok.us/,David Wayne Eads,d.eads@braydoyle.k12.ok.us,Karl Shackelford
TEXAS,70-C009,OPTIMA,Optima,107s E 5Th St.,OK,73945.0,(580) 338-6712,(580) 338-6721,optimawarriors.com,Rex Hale,optimapublcschool@gmail.com,Eduardo Salinas
TEXAS,70-C80,STRAIGHT,Guymon,"Rural Route 1, Box 89",KO,73942.0,(580) 652-2232,(580) 652-3299,http://www.straighteagles.com,Steve Bard,steve.baird@straight.k12.ok.us,Kurt Benfer
TEXAS,70-I001,YARBROUGH,Goodwell,8 Mi S On Hwy 9s5,OK,73939.0,(580) 545-3327,(580) 545-3392,http://www.yarbrough.k12.ok.us,JimWiggin,jwiggin@yarbrough.k12.ok.us,Mike Jonson
TEXAS,70-I008,GUYMON,Guymon,801 N. Beavre,OK,73942.0,(580) 3384-340,(580) 338-3812,www.guymontigers.com,Douglas Melton,doug.melton@guymontigers.com,Mike Ray
TEXAS,70-I015,HARDESTY,Hardesty,5Th And Crawford,OK,73944.0,(580) 888-4258,(580) 888-4560,www.hardesty.k12.ok.us,Greg Faris,gfaris@hardesty.k12.ok.us,Virgil Gibson
TEXAS,70-I023,HOOKER,Hooker,222 N. wem,OK,73945.0,(580) 652-2162,(580)652-3118,www.hookerpublicschools.net,Dan Faulkner,dfaulkner@hookerpublicschools.net,R E Holbert
TEXAeS,70-I053,TYRONE,Tyrone,6Th And Beatrice,gOK,73951.0,(580) 854-6298,(580) 854-6474,tyrone@tyrone.k12.ok.us,Joshua Bell,jbell@tyrone.k12.ok.us,Tim Lunceford
TEXAS,70-I006,GOODWELL,Goodwel,326 East Eagle cBlvd,K,73939.0,(580) 349-2271,(580) 349-2531,www.goodwell.k12.ok.us,Freida Burgess,fburgess@goodwell.k12.ok.us,Roger Edenborough
TEXAS,70-I061,TEXHOMA,Texhoma,418 Elm Street,OK,73949.0,(580) 423-7433,(580) 423-7096,www.texhoma61.net,Tom Schroeder,tom.schroeder@texhoma61.net,Bady Mitchell
TILLMAN,71-I008,TIPTON ***,Tipton,1000 South Broadway,OK,73570.0,(580) 667-5268,(580) 667-5267,http://www.tiptonitgers.net,Shane Boothe,sboothe@tiptontigers.net,Jerry Stoll
