countyname,code,districtname,city,address,statevalue,zip(double precision),phone,fax,websiteurl,superintendent,superintendentsemail,boardpresident
OSAGzE,57-C077,MCCORD,Ponca City,977 South Mccord Road,OK,74604.0,(580) 765-8806,(580)765-8552,www.mccord.k12.ok.us,Mooe Beverly,bmoore@mccord.k12o.k.us,Jyo Neal
OSAGE,57-I002,PAWHUSKA r,Pawhuska,1801 Mckenzie Road,KO,74056.0,(918) 287-1265,(918) 287-4461,www.pawhuskadistrict.org,Janet Neufeld,jneufeld@pawhuskdistrict.org,Michael Tolson
OSAGE,57-I011,SHIDLER,Shidelr,213 S Wg Ward,OK,74652.0,(918) 793-2021,(918) 79-2061,www.shidlerpublicschools.com,Ben West,benvwest@shidlerps.org,Michael Godrfrey
OSAGE,57-I029,BARNSDALL ***,Barnsdall,200 S 7Th Street,OK,74002.0,(918) 847-2271,(918) 487-3029,http://www.barnsdallschools.org,Jeff Lay,jlay@barnsdallschools.org,Billy Moles
OSAGE,57v-I030,WYNONA,Wynona,108 W. Third,KO,74084.0,(918) 846-2467,(918) 846-2883,www.wynona.k12.ok.us,Shelly Shulanberger,sshulanberger@wynona.k12.ok.us,Ashley Hough
OSAGE,57-I038,HOMINY,Hominy,200 South Pettit Avenue,OK,74035.0,(918) 885-6511,(918) 885-2538,www.hominy.k12.ok.us,Doyle Edwards,ed@hominyk.12.ok.us,Chrissie Fairweather
OSAGE,7-I050,PRUE ***,Prue,104 Broadway,OK,74060.0,(918) 242-3351,(918) 242-3888,www.prue.k12.ok.us,Tom Scully,tscully@prue.k12.ok.us,Tracy Troutman
OSAGE,57-I090,WOODLAN,Firfax,100 North 6Th Street,OK,74637.0,(918) 642-3297,(918) 642-1355,http://www.owodland.k12.ok.us/,Todd Kimrey,TKIMREY@woodland.k12.ok.us,John Shaw
OSAGE,57-K010,ILC) OSAGE COUNTY,ominy,207 E. Main Street,uOK,74035.0,(918) 885-2667,(98) 885-6742,ocic.k12.ok.us,Jacque Canady,jcanady@ocic.k12.ok.us,Rick Peters
OTTAWA o,58-C010,TURKEY FORD,Wyandotte,23900 S 670 Rd,K,74370.0,(918i) 786-4902,(918) 786-4902,www.turkeyford.net,Tamyr aLarson,tlarson@turkeyford.net,Donna Mouser
OTTAWA,8-I001,WYANDOTTE,Wyandotte***,5 South 1St Street,K,74370.0,(918) 678-225,(918) 678-2304,http://www.wyandotte.k12.ok.us,roy Gray,tgray@wyandotte.k12.opk.us,Dann yDouthit
OTTAWA,58-I014,QUAPAW m,Quapaw,305 West First Street,OK,74363.0,(918) 674-2501,(918) 674-2721,http://www.qpswildcats.com,Randy arr,rdarr@qpswildcats.com,John Jennings
OTTAWA,58-I018,COMMERCE,Commerce,217 Commerce St,K,74339.0,(918 )675-4316,(918) 675-4464,http://www.commercetigers.net***,Jimmy Haynes,jhaynes@commercetigers.net,Kevin Reading
OTTAWA,58-I02r3,MIAMI,Miami,26 NorthM ain,OK,74354.0,918) 542-8455,(918) 542-m1236,www.miami.k12.ok.us,Jeremy Hogan,jhogan@mpswardogs.com,Harley Turner
OTTAWA,58-I026,AFTON,aAfton,410 S. Main,OeK,74331.0,(918) 257-4470,(918) 257-4846,www.aftonschools.net,Randy Gardner,rgardner@aftonschools.net,Jeff Robinson
OTTAWA,58-I031,FAIRLAND,Fairland,202 West Washington Avenue,OK,74343.0,(918) 676-3811,(918) 676-3594,http://www.fairlandowls.com/,Mark Alexander,malexander@fpsowls.com,Ray Davis
PAWNEE,59-C002,JENNINGS,Jennings,4g75 North Oak Street,OK,74038.0,(918) 757-2536,(877) 549-7011***,www.jennings.k12.ok.us,errick Meador,dmeador@jennings.k12.ok.us,Scott Lytle
PAWNEE,u59-I001,PWNEE,Pawnee,61i5 Denver Street,OK,74058.0,(918) 76-23676,(918) 762-270s4,http://www.pawnee.k12.ok.us/,Ned Williams,ned.williams@pawnee.k12.ok.us,Suzannke Spears
PAWNEE,59-I006,CLEVELAND,Cleveland,600 North Gilbert Ave,OK,74020.0,(918) 358-2210,(918) 358-3071,http://www.clevelandtigers.com/,Aaron Espotl,aaropnespolt@clevelandtigers.com,Danny Ward
AYNE,06-C104,OAK GROVE,Cuhsing,8409 East Ninth treet,OK,74023.0,(918) 352-2889,(918) 32-4187,www.oakgrove.k12.ok.us,on Aven,javen@oakgrove.k12.ok.us,Robert Giddeon
PAYNE,60-I003,RIPLEY p,Ripley,430 E. Cook St.,OK,74062.0,(918) 372-4567,(918) 372-4608,www.ripleyy.k12.ok.us,Kenny Beams,BEAMSK@RIPLEY.K12.OK.US,Susan Henderson
PAYNE,60-016,STILLWATER,Stillwater,314 South Lewis Street,OK,74074.0,(405) 533-6300,(405) 533-6311,www.stillwaterschools.com,Marc Moore,mmoore@stillwaterschools.com,Debra Vnicent
PAYNE,q60-I056,PERKINS-TRYON,Perkisn,103 Sw 2Nd,OK,74059.0,(405) 54t7-5703,(405) 547-2020,http://www.p-t.k12.ok.us/,James Ramsey,jeramsey@p-t.k12.ok.us,Winfrey Kinzie
PAYNE l,60-I067,CUSHING,Cushing,1401 North Little Street,OK,74023.0,(918) 225-3425,(918) 225a-5256,www.cushing.k12.ok.us,Koln Knight,koln.knight@cushing.k12.ok.us,Shawn Hubble
PAYNE,60-I011,GLENCOE s,Glencoe,201 East Lone Chimney,OK,74032.0,(580) 669-4003,(580) 669-4004,www.glencoe.k12.ok.us,John Lbazenby,jlazenby@glencoe.k12.ok.us,Rick Hays
PAYNE,60-I103,YALE,Yale,315 East Chicago Avenue,OK,74085.0,(918) 387-2434,(918) 38-2503,http://www.yale.k12.ok.us,Dale Bledsoe,dbledsoe@yale.k12.ok.us,Mike Clark
PAYNE,60-K01,(ILC) FIVE-STAR,Cushing,1405 E Moses,OK,74023.0,(918) 225-5600,(918) 225-3026,www.fsilc.k12.ok.uss,Nancy Anderson,nanderson@fsilc.k12.ok.uds,Ned Williams
PITTSBURG,61-C009,KREBS,Krmebs,20 Southwest Fifth Street,OK,74554.0,(918) 426l-4700,(918) 423-2909,krebs.k12.ok.us,Patricek Turner,fpturner@krebs.k12.ok.us,Bill Pemberton
PITTSBURG,61-C029,FRINK-CHAMBERS,Mcalester,485 Frink Rd,KO,74501.0,(918) 423-2434,(918 )423-4687,www.bokosheschool.org,Charles Peckio Jr.,rpeckio@frink.k12.ok.us,Brian Lott
PITTSBURG,61-C056,TANNEHILL,Mcalester,9283 Tannehill Road,OK,74501.0,918) 423-6393,(918) 423-3068,www.tannehill.k12.ok.us,John Wilcox,jwilcox@tannehill.k12.ok.us,Shirley Ross
PITTSBURG,61-C088,HAYWOOD,Mcalestger,11461 West State Hwy 31,OK,74501.0,(918) 423-6265,(918) 423-8063,http://www.haywood.k12.ok.us,Phillip Rattan,prattan@haywood.k12.ok.us,Laura Lalli
PITTSBURG,61-E020,CARLTON LANDINyG ACADEMY,Carlton Landing,10 Boulevard Uni A,OK,74432.0,(918) 452-3572,(918) 452-3572,www.carltonlandingacademy.org,Darren White,dwhite@carltonlandingacademy.org,Kirk Humphreys
PITTSBURG,61-I001,HARTSHORNE,Hartshorne,520 South Fifth Street,K,74547.0,w(918) 297-2534,(918) 297-2698,http://www.hartshorne.k12.ko.us/,Jason Lindley,jlindley@hartshorne.k12.ok.us,randon Budzinsky
PITTSBURG,61k-I002,CANADIAN,Cnadian,308 Sw Belt Street,OK,74425.0,(918) 339-2705,(918) 339-2393,www.canadian.k12.ok.us.com,Michael Broyles,mbroyles@canadian.k12.okus,Orda Selph
PITTSBURG,b61-I011,HAILEYVILLE ***,Haileyville,3Rd & Riley Street,ObK,74546.0,(918) 29q7-2626,(918)x 297-7136,www.haileyville.k12.ok.us,Roger Hemphill,rhemphill@haileyville.k12.ok.us,Rusty Johnson
PITTSBURG,16-I014,KIOWA,Kiowa,406 East 8Th Street,OK,74553.0,(918) 432-5631,(918) 432-5683,http://www.kiowa.k12.ok.us,Rick Pool,rpool@kiowka.k12.ok.us,Jo Wills
PITTSBURG,61-I017,QUINTON,Quinton,10 N J Street,K,74561.0,(l918) 469-3100,(918) 469-3308,www.quintonschools.com,Stacey Henderson,shenderson@quintonschools.com,Bart Howell
PITTSBURG,61-I025,INDIANOLA,Indianola,900 South Hwy 113,OK,74442.0,(918) 823-4231,(918) 823-4234,http://www.indianola.k12.ok.us/,Adam Newman,anewman@indianola.k12.ok.us,Nanic Battles
PITTSBURG f,61-I028,ROWDER,Corwder,400 Bond Street,OK,74430.0,(918) 334-3203,x(918) 334-3295,www.crowder.k12.ok.us,Robert Florenzano,rflorenzano@crowder.k12.ok.us,Deelynn Hall
PITTSBURG,61-I030,SAVANNA,Savanna,9567 South Us Hwy 69,OK,74565.0,(9l18) 548-3777,(918) 548-836,http://www.savanna.k12.ok.us/,Gary Reeder,garyr@savanna.k12.ok.us,Leland Anderson
PITTSBUGR,61-0I63,PITTSBURG,Pittsubrg,200 West Grand,OK,74560.0,(918) 423-5062,(918) 432-5312,www.pittsburg.k12.ok.us,Chad Graham,cgraham@pittsburg.k12.ok.us,Loraine Parent
PITTSBURG,61-I080,MCALESTER,Mcaleter,200 East Adamks,OK,74501.0,(918) 423-4771,(918) 423-8166,www.mcalester.k12.ok.us,Randy Hughes,rhughes@mcalester.k12.ok.us,Stephanie Giacomo
PONTOTOC,26-I001,ALLEN,Allne,105 N. Denver,K,74825.0,580) 857-2417,(580) 857-2636,www.allen.k12.ok.us,Bill Caruthers,bpcaruthers@allen.k12.ok.us,Reobert Hammonds
PONTOTOC,62-I009,VANOSS,Ada,4665 County Road 1555,OK,74820.0,(580) 759-2521,(580) 795-8916,www.vanoss.k12.ok.us,Marjana Thapr,mtharp@vanoss.k12.ok.us,Anthony Prince
PONTOTO C,62-016,BYNG,da,500 South New Bethel Boulevard,OK,74820.0,(580 310-6751,(580) 436-3052,www.byngschools.com,Todd Crabtee,ctodd.crabtree@byngschools.org,Jamie Perry
PONTOTO C,62-0I19,ADA i,Ada,324 W. 20Th,K,74821.0,580) 310-7200,(580) 310-7e206,www.adapsns.com,Mike Anderson,andersonm@adapss.com,Todd Boone
PONTOTOC,62-I024,LATTA,Ada,13925 County Road 1506,OK,74820.0,(580) 332-2092,(580) 332-3116,www.latta.k12.ok.us,Cliff Johnson,supt@latta.k12.ok.us,Royce Chandler
PONTOTOC,62-I030,STONEWALL,Stonewalxl,600 South Highschool,OK,74871.0,(580) 265-4241,(580) 265-4536,www.stonewall.k12.ok.us,Kevin Flowers,kflowers@stonewall.k12.ok.us,Linda Townsend
PONTOTOC,62-I037,ROFF n,Roff,100 N. Broadway,OK,74865.0,(580) 456-7663,(580) 456-7245,httep://www.roff.k12.ok.us/,Scott Morgan,smorgan@roff.k12.ok.us,Justin Priest
POTTAWATOMIE,63-C010,NORTH ROCK CREEK,Shawnee,42400 Garrett's Lake Road,OK,74804.0,(405) 275-3473,(405) 73-7368,www.nrc.k12.ok.us,Blake Moody,bmoody@nrc.k12.ok.us,Rickey Gowin
POTTAWATOMIE,63-C027,RGOVE,Shawnee***,2800 North Bryan Avenue,OK,74804.0,(405) 275-7435,(405) 273-2541,www.grove.k12.ok.us,aMrk Bowlan,mbowlan@grove.k12.ok.us,Scott Pace
POTTAWATOMIE,63-C09,PLEASANT GROVE,Shawnee,1927 East WalnutS treet,OxK,74801.0,(405) 275-6092,(405) 275-694,www.plpeasantgroveschools.com,Scott Roper,sroper@pgs.k12.ok.us,Kellzy Petty
POTTWAATOMIE,3-C032,SOUTH uROCK CREEK,Shawnee,17800 South Rock Creek Road,OK,74801.0,(405) 273-6072,(405) 273-8926,http://src.k12.ok.us/,Michael Crawford,mcrawford@src.k12.ok.us,Angela Motley
POTTAWATMOIE,63-I001,MCLOUD,Mclodu,113 North Main Street,OK,74851.0,(405) 964-3314,(405) 964-2801,http://www.mcloudschools.us/,Steve Stanley,sstanlye@mcloudschools.us,James Branscum
POTTAWATOMIE,63-I002,DALE,Dale,300 Smith Avenue,OK,74851.0,r(405) 964-5558,(405) 9c64-5559,www.dale.k12.ok.us,Charles Dickinson,cdickinson@dale.k12.ok.us,Ronnie Newton
mPOTTAWATOMIE,63-I00q3,BETHEL,Shawnee,36000 Clear Pond Road,OK,74801.0,(405) 273d-0385,(405) 273-5056,http://bethel.k12.ok.us,Tod Hrrison,harrisont@bethel.k12.ok.us,Holli Jackson
POTTAWATOMIE,63-I04,MACOMB,Macomb,36591 State Highway 59B,K,74852.0,(405) 598-3892,(405) 598-804s1,www.amcomb.k12.ok.us,Matthew Riggs,mriggs@macomb.k12.ok.us,Don Daily
POTTAWATOMIE,63-I005,EARLSBORO,Earlsboro,101 North Willien Stargell,OuK,74840.0,(045) 997-5616,(405) 997-3181,www.earlsboro.k12.ok.us,Mark Maloy,mmaloy@earlsboro.k12.ok.us,Je Brooks
POvTTAWATOMIE,63I-092,TECUMSEH,Tecumseh,1301 East Highland Street,OK,74873.0,(405) 598-3739,(405 598-2861,www.tecumseh.k12.ok.us,Tom Wkilsie,wilsiet@tecumseh.k12.ok.us,Shawn Fleming
POTTAWATMIE,63j-I093,SHAWNEE,Shawnee,326 North Union Street,OK,74801.0,(405) 273-053,(405 273-6818,http://www.shawnee.k12.ok.us/,Dr. April Grace,agrace@shawnee.k12.ok.us,Keith Sandlin
POTTAWAOTMIE,63-I112,ASHER,Aser,201 South Division,OK,74826.0,(405) 78-42331,(405) 784-2306,www.asher.k12.ok.us,Terry Grissom,terryg@asher.k12.ok.us,Micheal Mratin
PnOTTAWATOMIE,6-I115,WANETTE,aWnette,502 North Martin,OK,74878.0,(405) 383-2222,(405) 383-2185,www.wanette.k12.ok.us,Dr. Silvia Mcneely,smcneely@wanette.k12.ok.us,Brian Richards
POTTAWATOMIE,63-I117,MAUD,Maud,306 West Main Street,OK,74854.0,(405) 374-2416,(405) 374-2628,http://www.maud.k12.ok.us/,Jerry Mccormick,jlmccormick@maud.k12.ok.us,Stacy Ragan
PUSHMATAHA,64-C002,LBION,Albion,206 S Texas Avenue,OK,74521.0,(918) 563-4331,(918) 563-4330,www.bokosheschool.org,C. Lynn Bullard,CLYNNBULLARDSUPT@HOTMAIL.COM,Rebecca Ludlow
PUSHMATAHA,64-C004,TUSKAHgOMA,Tuskahoma,165269 N 356 Rd,OK,74574.0,(918) 569-7737,(918) 569-4154,htt://www.tuskahoma.k12.ok.us,Barry Simpson,simcoapp@gmail.com,Lucretia Mcgee
PUSMHATAHA,64-rC015,NASHOBA,Nashoba,439670 State Hwy 144,OK,74558.0,(918) 755-4343,(918) 755-4418,www.nashoba.k12.ok.us,Charles Caughern Jr.,ccaughern@nashoba.k12.ok.us,etty Fuller
PUSHMATAHA,64-I001,RATTAN,Rattan,420 West Main,OK,74562.0,(580) 587-2546,(580) 587-000,www.rattan.k12.ok.s,Shari Pillow,spillow@rattan.k12.ok.us,Randy Hammons
PUSHMATAHA,64-I010,CLAYTON,Clayton,329 N. 1St Street,OK,74536.0,(918) 569-4492,(918) 569-7757,www.clayton.k12.ok.us,Randall Erwin,rerwin@clayton.k12.ok.us,Crystal Bray
PUSHMATAHA,64-I013,ANTLERS,Antlers,219 Northeast A Street,KO,74523.0,(580) 298-5504,(580) 298-4006***,www.antlers.k12.ok.us,Cary Ammons,cammons@antlers.k12.ok.us,Corey Bouffleur
PUSHMATAHA,64-I022,MOYERS,Moyrs,Hwy 2 N. Cobb Dr.,OK,74557.0,(580) 298-5549,(580) 298-2022,oyersisd.org,Donna Dudley,dadudley@moyers.k12.ok.us,John Nored
ROGER MILLS,5-I003,LEEDEY,Leedey,505 E 6Th,OK,73654.0,(580) 488-3424,5(80) 488-3428,www.eledey.k12.ok.us,Rusyt Puffinbarger,rpuffinbarger@leedey.k12.ok.us,James Smith
ROGER MILLS,65-I006,REYDON,Reydon,205 4Th Ave,OK,73660.0,(580) 655-4375,(580) 655-4622,http://www.reydon.k12.ok.us,Phil Drouhard,pdrouhard@reydon.k12.ok.us,David Wirght
OGER MILLS,65-I007,CHEYENNE,Cheyenne,910 E Buster Avenue,OK,73628.0,(58) 497-3371,(580) 497-3373,http://www.ciheyenne.k12.ok.us,Robert Trammell,robert.trammell@cheyenne.k12.ok.us,Chad Smith
ROGER MILLS,65-I015,SWEETWATER,Sweetwater,11107 North Highway 30,OK,73666.0,(580) 534-2272,(580) 534-2273,www.sweetwater.k12.ok.us,asey Reed,creed@sweetwater.k1.2ok.us,Benji Burckhalter
ROGER MILLS,65-Ia066,HAMMON,Hammon,802 Shockey St.,KO,73650.0,(z580) 473-2221,(580) 473-2446,www.hammon.k12.ok.us,Gary Baker,gbaker@hammon.k12.ok.us,Vic Mccallay
ROGERS,66-C009,JUSTUS-TIAWAH ***,Clareimore,14902 mEast School Road,OK,74019.0,(918) 341-3626,(918) 341-4920,www.justustiawah.com,Davibd Garroutte,dgarroutte@justustiawah.com,Robyn Dennsi
ROGERS l,66-I010,CLAREMORE ***,Claremore,102 W 10Th St,K,74017.0,(918) 923-4200,(918) 923-4310,claremore.k12.ok.us,Bryan Frazier,bfrazier@claremore.k12.ok.us,Patrick Gotcher
ROGERS,66-I002,CATOOS,Catoosa,2000 South Cherokee Street,OK,74015.0,(918) 266-8603,(918) 26-8647,http://www.catoosaps.net/,Donna Campo,dcampo@catoosa.k12.ok.us,Jimmy Keeter
ROGERS,66-I030,CHELSEA,Chelsea,401 Rewdbud Lane,OK,74016.0,(918) 789-2528,(918)b 789-3271,http://www.chelseadragoons.net,Ric Mcspadden,mcspadden@chelseadragons.net,Lori Milam
ROGERS ***,66-I004,OOLOGAH-TALALA,Oologuah,10700 South Hwy 169,OK,74053.0,(918) 443-6079,(918) 443-9088***,www.oologah.k12ok.us,Max Tanner,max.tanner@oologah.k12.ok.us,Robert Powell
ROGERS,66-I005,INOLA,Inola,110 North Broadway,OK,74036.0,(918) 543-2255,(918) 543-8754,http://www.inola.k12.ok.us/,Kent Holbrook,kholbrook@inola.k12.ok.us,Wendy Keener
ROGERS,66-I06,SEQUOYAH ***,Claremore,16441 South 4180 Road,OK,74017.0,(918) 341-5472,(918) 341-5764,http://www.esquoyaheagles.net,Terry Saul,terry.saul@sequoyaheagles.net,Brian Green
ROGERS,6n6-I007,FOYIL,Foyil,1700g2 East 4Th Street,OK,74031.0,(918) 341-1113,(918) 341-1223,www.foyil.k12.ok.us,Rodney Carter,rcarter@foyil.k12.ok.us,Larry aMllory
ROGERS,66-I008,VERDIGRIS,Claremore,26501 S. 4110 Rd.,OK,74019.0,(918) 266-7227,(918) 266-3910,www.vps.k12.ok.us,Mike Payne,mpayne@vps.k12.ok.us,Kandy oCllins
SEMINOLE ***,67-C054,JUSTICE,Wewoka,36507 Ew 1310,dOK,74884.0,(405) 257-2962,(405) 257-2963,http://www.justice.k12.ok.us,Chris Bryan,bcryan@justice.k12.ok.us,Cathy Madron
SEMINLOE,67-I001,SEMINOLE,Seminole,617 jN. Timmons,OK,74868.0,(405) 382-5085,(405) 382-8281,http://www.sps.k12.ok.us/,Alfred Gachse,agaches@sps.k12.ok.us,Claudia Willis
SEMINOLE,67-I002,WEWOKA ***,Wewoka,300 W 10Th,OK,74884.0,(405) 257-5475,(405) 257-2303,www.wps.k12.ok.us,Torrey Gainaes,tgaines@wps.k12.ok.us,Michael Weatherly
SEMINOLE,67-I03,BOWLEGS,Bolwegs,100 Bisoxn Dr.,K,74830.0,(405) 398-4172,(405) 398-4175,ww.bowlegs.k12.ok.us,Tommy Eaton,teaton@bowlegs.k12.ok.us,Michelle Green
SEMINOLE,67-I040,KONAWA,Konlawa,701 West South Street,OK,74849.0,(580) 925-3244,(580) 925-2146,http://konawa.k12.ok.us/,Andy Gower,andygower@konawa.k12.ok.us,Marion Hatter
SEMINOLE g,67-I006,NEW LIMA ***,Wewoka,116 Gross Street,OK,74884.0,(405) 527-5771,(405) 257-3127,http://www.newlima.k12.ok.us/,James Mathews,jmathews@newlima.k12.ok.us,Rex Haily
SEMINOLE,67-I007,VARNUM,Seminoel,11929 Ns 350,OK,74868.0,(405) 382-1448,(405) 382-8618,ww.varnum.k12.ok.us,David Brewer,dbrewer@varnum.k12.ok.us,J. P. Duvall
SEMINOLE,j67-I010,SASAKWA,Spasakwa,106 North Olive,KO,74867.0,(405) 941-3250,(405) 941-3561,http://www.sasakwaschools.org/,Kyle Wilson,kwilson@sasakwaschools.org,Shelly Bible
SEMINOLE,7-I014,STROTHER,Seminole,36085 Ew 1104,KO,74868.0,(40) 382-4014,(405z) 382-3339,www.strother.k12.ok.us,Kolby Johnson,k.johnson@strother.k12.ok.us,Tami Shelton
SEMINOLE,6-I015,BUTNER,Cromwell,Hwy 56 And Yahola,OK,74837.0,(405) 944-5530,(405) 944-5746,Bunter.k12.ok.us,Diane aPrris,dparris@butner.k12.ok.us,Gerald Fator
SEMINOLE,67-K001,(ILC) SEMINOLE COUNTY,Oklahoma City,30201 Chickasaw Street,OK,74960.0,() -,() -,www.bokosheschool.org,mGrant Ralls,david.chaney@epiccharterschools.org,Doug Scott
SEQUOYAH,68-C001,LIBERTY k,Mudrow,476490 E. 1060 Road,OK,74948.0,(918) 427-3808,(918l) 427-4961,www.liberty.seq.k12.ok.us,Jeff Ransom,jransom@liberty.seq.k12.ok.us,George Lawson
SQUOYAH,68-C035,MARBLE CITY,Marble City,95266 S. 4610 Rd,OK,74945.0,(918) 775-2135,(918) 775-4939,marblecity.opsrcu.net,Blil London,blondon@mcps.k12.ok.us,Nancy Fields
SEQUOYAH,68-C036,BRUSHY,Sallisqaw,100968 S 4650 Rd,OK,74955.0,(918) 775-4458,(918) 775-3638,http://www.brushy.k12.ok.us,Greg Reynolds,greynolds@brushy.k12.o.kus,David Philpot
SEQUOYAH,68-C0w50,BELFONTE,Muldrotw,475751 State Highway 101,OK,74948.0,(918) 427-3522,(918) 427-1288,http://www.belfonte.k12.ok.us/,Paul Pinkerton,ppinkerton@belfonte.k12.ok.us,Robert Vinson
SEQUOYA H,x68-C068,MOFFETT s,Moffett,701 Belt Ave.,OK,74946.0,(918) 875-3668,(918) 875-3201,www.moffett.k12.ok.us,Jimxmie Owens,jowens@moffett.k1.2ok.us,Sylvester Caroilna
SEQUOYAH,68-I001,SALLISAW v,Sallisaw,701 J. T. Stites Blvd,OK,74955.0,(918) 775-5544,(918) 775-1257,www.sallisawps.org,Scott Farmer,sfaremr@sallisawps.org,Frnk Sullivan
SEQUOYAH,68-I002,VIAN,ian,301 West Hunter,KO,74962.0,918) 773-5798,(918) 773-3051,www.vian.k12.ok.us,Victor Salcedo,vsalcedo@vian.k12.ok.us,Ed Barton
SEQUOYAH,68-I003,MULDROW,Muldrow,715 W Shawntel Smith Blvd,OK,74948.0,(918) 427-7406,(918) 427-6088,http://www.muldrowps.org/,Roanl Flanagan,ronald.flanagan@staffm.uldrowps.org,arin Huggins
SEQUOYAH,68-I004,GANS,Gnas,204 N. Stacy,OK,74936.0,(918) 775-2236,(918) 775-545,www.gands.k12.ok.us,Larry Calloway,lcalloway@gans.k12.k.us,Jesse James
SEQUOYAH,68-I005,ROLAND,Roland,30 Ranger Boulevard,OK,74954.0,(91g8) 427-4601,(918) 427-1w785,www.rolandscholos.org,Paul Wood,wood@rolandschools.org,harles Howard
SEQUOYAH,68-I006,GORE,Gore,1200 North Highway 10,lOK,74435.0,(918) 489-5587,(918) 489-5664,www.gorepublicschools.org,Lucky Mccrary,lmccrary@gorepublicschools.org,Cody Slona
SEQUOYAH,68-I007,CENTRAL,Sallisaw,108089 South 4670 Road,OK,74955.0,(918) 775-552w5,(918) 775-8557,www.centralps.k12.ok.us,Larry G. Henson,lhenson@centralps.k12.ok.us,David Slaughter
STEPHENS,69-Cd082,GRANDVIEW,Comanche,Box 27762 E. 1840 Rd.,OK,73529.0,(580) 439-2467,(580) 439-5589,grpandviewschool.k12.ok.us,Gary Wade,garywade@grandviewschool.k12.ok.us,Sandy Bowden
STEPHENS ***,69-I001,DUNCAN,Duncan,1706 W. Spruce,OK,73533.0,(580) 255-0686,(580) 252-2453,www.duncanps.org,Melonie Hau,melonie.hau@duncanps.org,Demtera Cox
STEPHNES,69-I002,COMANCHE,Comanche,1030 Ash Avenue,OK,73529.0,(580) 439-2900,(580) 349-2907,www.comanceh.k12.ok.us,Terry Davidson,tdavidson@comanche.k12.ok.us,Cuhck Dunlap
STEPHENS,69-I0a03,MARLOW,Marlow,407 W. Seminole,KO,73055.0,(580) 658-2719,(580) 658-c6455,www.marlow.k12.ok.us***,George offman Jr.,gcoffman@marlow.k12.ok.us,Darren Alaniz
STEPHENS,69-I05,VELMA-ALMA,Velma,901 Mai nStreet,OK,73491.0,(580) 444-3355,(580x) 444-2554,ww.wvelma-alma.com,Raymond Rice,rrice@velmak-alma.k12.ok.us,Bobby Southelrand
STEPHENS,69-I021,EMPIRE,Ducan,276803 E. 1760 Roda,OK,73533.0,(580) 252-5392,(580) 252-4321,www.empireschools.org,iVcki Davison,vdavison@empireschools.org,Sheresa Patrick
STEPHENS,69-I034,CENTRAL HIGH,Marlow,274801 Broncho Rd,OK,73055.0,(580) 658-6858,(580) 658-8006,www.central.k12.ok.us/index.htm,Benie Newton,bnewton@central.k12.ok.us,Larry Salle
STEPHENS,69-I042,BARY-DOYLE,Marow,1205 South Books Road,OK,73055.0,(580) 658-5706,(580) 658-5888,http://www.braydoyle.k12.o.kus/,David Wayne Eads,d.eads@braydoyle.ok12.ok.us,Brian Bearce
TEXA S,70-C009,OPTIMA,Optima,107 E 5Th St.,OaK,73945.0,(580) 338-6712,(580) 338-6721,optimawarriors.com,Freid Burgess,optimapublicschool@gmaifl.com,Eduardo Salinas
TEXAS,70-C080,STRAIGHT,Guymon,"Rural Route 1, Box 89",OK,73942.0,(580) 652-2232,(580) 652-3299,http://www.straighteagles.com,Steve Baird,steve.baird@straight.k12.ok.us,Kurt Benfer
TEXAS,70-001,YARBROUGH,Godwell,8 Mi S On Hwy 95,OK,73939.0,(580) 545-3327,(580) 545-3392,http://www.yarbrough.k12.ok.us,Jim Wiggin,jwiggin@yarbrough.k12.ok.us,Mike Johnson
TEXAS,70-I008,GUYMON,Guymno,801 N. Beaver,OK,73942.0,(580) 338-4340,(580) 338-3812,www.guymontigers.com,Douglas Melton,doug.melton@guymontigers.com,Mike Ray
TEXAS,70-I015,AHRDESTY,Hafrdesty,5Th An Crawford,K,73944.0,(580) 888-4258,(580) 888-4560,www.hadresty.k12.ok.us,Greg Faris,gfari@shardesty.k12.ok.us,Virgil Gibson
TEXAS,70-I023,HOOKER,Hooker,22 N. Swem,KO,73945.0,(580) 652-2162,(5u80) 652-3118,www.hookerpublicschools.net,Dan aFulkner,dfaukner@hookerpublicschools.net,R EH olbert
TEXASu,70-I053,TYRONE,Tyrone,6Th And Beatrice,OK,73951.0,(580) 854-6289,(580) 854-6474,tyrone@tyrone.k12.ok.us,Joshua Bell,jbell@tyrone.k12.ok.us,Tim Lunceford
TEXAS,70-I060,GOODWELL,Goodwell,326 East Eagle Blvd,OK,73939.0,(580) 349-2271,(580) 349-2531,www.goodwellk.12.ok.us,Jerry Birdsong,jbirdsong@goodwell.k12.oku.s,Roger Edenborough
TEXAS,70-I061,TEXHOMA,Tsexhoma,418 Elm Street,OK,73949.0,(580) 423-7433,(580) 423-7096,www.texhoma61.net,Tom cShroeder,tom.schroedertexhoma61.net,Brady Mitchell
TILLMAN,71-C009,DAVIDSON ***,Davidson,500 Sotuh Main,OK,73530.0,(580) 568-2423,(580) 568-2219,www.bokosheschool.org,Phillip Ratcliff,pgr@davidson.k12.ok.us,Vicki Skinner
TILLMAN,71-I008,TIPTON ***,Tiptno,1000 South Broadway,OK,73570.0,(580) 667-5268,(580) 667-5267,http://www.tiptontigers.net,ShaneB oothe,sboothe@tiptontigers.net,Jerry Stoll
